ORIG_AMT,ORIG_TRM,NUM_BO,DTI,PROP_TYP,reperformance_flag,Loan.Age,FicoBkt,LAST_VAL,MLTV,Default_bin
149,360,2,20,SF,0,9,740,534.9195902,30,0
50,360,2,20,SF,0,31,780,222.5914859,25,0
84,360,1,45,SF,0,32,700,122.5452015,70,0
315,360,2,45,SF,1,24,740,408.1778624,80,0
27,360,2,40,SF,0,15,700,62.89099836,45,0
70,360,2,55,SF,0,12,740,127.3747098,55,0
165,360,2,20,SF,0,25,740,327.6179039,50,0
88,360,2,15,SF,0,27,620,121.4449434,75,0
104,180,2,45,SF,1,24,660,142.6721945,70,0
70,360,2,40,SF,0,22,660,111.0635452,65,0
37,360,2,40,SF,0,31,780,174.5304834,25,0
248,360,1,20,SF,0,9,740,320.5448473,80,0
128,360,1,60,SF,0,20,740,156.9792079,80,0
165,240,2,25,SF,0,9,660,265.4034514,65,0
206,180,2,40,SF,0,20,780,351.2354737,50,0
157,360,2,45,SF,0,11,700,170.4859486,95,0
48,180,1,45,SF,0,34,740,74.86798531,60,0
217,360,1,65,SF,1,42,660,402.3021893,55,0
140,360,2,40,SF,0,29,740,234.9235597,60,0
228,180,2,40,SF,0,17,780,308.9192434,75,0
108,180,2,35,SF,0,25,780,215.848488,50,0
163,360,2,45,SF,0,10,780,218.628973,75,0
164,360,2,50,SF,0,17,660,233.2009352,70,0
116,180,2,65,SF,0,30,700,186.9692541,60,0
244,360,2,30,SF,0,4,740,272.9092527,90,0
100,360,2,65,CO,0,22,840,180.6423428,55,0
64,360,1,35,SF,1,7,740,138.6733965,50,0
130,360,2,55,SF,0,27,740,170.0388899,75,0
143,360,1,35,SF,1,13,780,190.6042408,75,0
125,360,1,15,SF,0,7,740,451.8862312,30,0
25,360,1,55,SF,0,32,780,221.1102035,15,0
79,360,2,40,SF,0,164,740,141.8667453,45,0
219,360,2,40,SF,0,8,740,299.7527069,75,0
160,360,2,30,SF,0,8,780,449.2254593,40,0
111,360,1,30,SF,0,13,740,147.8766527,75,0
53,276,1,20,CO,0,11,700,78.46922111,70,0
153,360,2,25,SF,0,25,780,224.2405612,70,0
176,360,2,60,SF,0,13,780,202.86076,90,0
143,360,2,40,SF,0,13,740,158.3279722,90,0
102,360,1,30,SF,0,24,840,140.2757275,75,0
167,360,2,30,SF,0,24,740,197.2362041,85,0
99,360,2,55,SF,0,11,780,133.54,75,0
138,360,2,40,SF,0,32,700,161.5025245,85,0
87,360,1,40,CO,0,38,780,133.855578,65,1
171,360,2,30,SF,0,13,700,227.1214555,75,0
82,360,1,40,SF,0,14,700,375.7296241,25,0
70,360,2,30,SF,1,25,780,154.2193435,45,0
209,360,2,45,SF,1,30,660,289.2431456,75,0
187,360,1,45,SF,0,11,700,245.8650722,80,0
114,360,2,25,SF,1,8,700,131.8369936,90,0
185,360,2,30,SF,0,7,700,257.9111122,75,0
30,180,2,40,SF,0,25,840,159.5921035,20,0
124,360,2,65,SF,0,37,700,164.9118403,75,0
187,360,2,40,SF,0,11,700,246.4023655,80,0
47,180,1,25,CO,1,138,780,79.12115388,15,0
43,180,1,30,SF,0,33,780,61.14471173,65,0
110,360,2,40,SF,0,34,700,223.2461668,50,0
60,180,1,35,SF,1,39,700,153.8569862,35,0
60,180,1,35,SF,0,22,740,91.59947915,60,0
102,360,1,35,SF,0,203,620,174.7201546,45,1
234,360,1,50,SF,0,15,780,285.6468195,85,0
156,360,2,35,SF,0,19,700,203.1452563,80,0
117,360,1,25,SF,0,6,700,160.676336,75,0
197,360,2,20,CO,0,30,740,259.4144669,75,0
130,360,2,45,SF,0,24,700,147.3192716,90,0
128,180,2,25,SF,0,17,660,187.015823,65,0
171,360,2,45,SF,1,22,740,196.3588376,70,0
73,360,1,40,SF,0,12,660,79.11028458,95,0
151,360,2,50,SF,0,18,700,225.06323,70,0
80,360,1,45,SF,1,49,700,123.085589,65,0
50,360,1,25,CO,0,12,840,175.3555556,30,0
119,180,2,50,SF,0,28,660,163.4432268,70,0
35,360,2,50,CO,0,23,780,69.44365474,50,0
72,360,1,30,SF,0,7,620,114.4431171,65,0
196,180,1,55,CO,0,9,740,258.4413142,75,0
90,360,1,25,SF,0,24,840,135.4675115,70,0
50,180,2,50,SF,0,12,780,159.5437065,35,0
75,360,1,15,SF,0,14,840,232.890905,35,0
237,360,2,55,SF,0,10,740,324.3899156,75,0
178,360,2,15,SF,0,201,700,412.6128569,35,1
75,360,2,60,SF,0,38,840,239.1985197,35,0
228,360,1,35,SF,0,9,840,309.6514112,75,0
88,360,2,30,SF,1,62,700,155.156128,55,0
135,360,2,50,SF,0,16,840,175.8749499,80,0
98,360,1,30,SF,0,148,660,206.7972755,40,0
102,360,1,40,SF,0,50,780,158.737491,65,0
140,360,1,25,SF,0,13,840,185.9473904,75,0
72,360,2,30,SF,0,51,740,93.8666968,75,0
252,360,2,15,SF,0,4,660,663.3827317,40,0
160,360,1,40,SF,0,20,780,218.9538462,75,0
85,360,2,45,SF,0,28,840,235.7318745,30,0
160,360,2,45,SF,0,28,840,257.1752874,65,0
135,360,1,35,SF,1,22,660,158.7226809,85,0
115,360,2,20,SF,0,27,780,270.8391916,45,0
60,360,1,20,SF,0,12,780,90.49475164,65,0
192,360,2,30,SF,0,23,780,281.3999199,70,0
53,360,1,35,CO,0,31,740,82.18377784,65,0
59,360,1,60,CO,0,16,840,80.19548085,75,0
46,180,1,30,SF,0,64,740,126.1945557,5,0
72,360,2,35,SF,1,82,660,125.8803032,55,0
189,360,2,40,SF,0,33,740,330.0078296,60,0
121,360,2,40,SF,0,23,660,171.4262179,70,0
40,360,2,25,CO,1,201,780,88.80498867,35,1
70,360,1,25,SF,0,33,740,677.7125968,10,0
129,360,1,50,SF,0,18,780,209.9818755,65,0
185,360,2,50,SF,0,4,740,333.174501,60,0
66,360,1,45,SF,0,26,780,75.36543896,85,0
64,360,1,40,SF,1,152,620,104.2411816,55,0
209,360,2,35,SF,0,21,740,256.64739,85,0
100,360,2,35,SF,0,3,840,136.2271973,75,0
223,360,2,35,SF,1,13,700,255.0406822,90,0
63,240,2,25,SF,0,11,700,82.8555,75,0
215,360,2,40,CO,0,8,840,305.7431393,70,0
155,360,1,30,SF,1,13,660,193.0984628,80,0
50,360,1,30,SF,0,32,840,120.4262243,45,0
71,360,1,35,SF,0,41,660,120.4650071,60,0
119,360,1,45,SF,0,46,700,141.1061374,85,0
123,360,2,35,SF,0,105,840,183.0739336,55,0
166,360,2,35,SF,0,3,780,218.2222326,80,0
171,360,1,30,SF,0,7,780,188.4123535,95,0
80,360,1,45,SF,0,4,620,112.2275556,75,0
80,180,2,15,SF,1,22,700,109.4769231,70,0
39,180,2,35,SF,0,40,740,118.4142102,20,0
252,360,2,30,SF,0,13,740,479.210034,55,0
156,360,2,40,SF,0,68,660,227.5667826,65,0
98,360,2,45,SF,1,25,620,178.8104677,55,0
75,360,1,40,SF,0,48,660,160.5822278,45,0
63,180,2,40,SF,0,61,740,96.90370088,50,0
63,360,2,35,SF,0,16,700,74.8670423,85,0
236,360,2,30,SF,0,3,740,319.9354517,75,0
90,360,1,35,SF,0,14,780,126.495332,75,0
52,180,2,20,SF,0,27,700,116.745162,45,0
92,360,2,50,SF,0,17,780,134.8374616,70,0
116,360,1,45,SF,0,11,700,134.1499234,90,0
78,360,1,30,CO,1,27,840,131.1162338,60,0
252,360,2,30,SF,0,7,780,354.0341552,75,0
42,360,1,30,SF,0,30,700,132.3651737,35,0
101,276,1,45,SF,0,34,840,156.9081401,65,0
155,360,1,55,SF,0,8,780,185.7996461,85,0
103,360,2,20,SF,0,78,620,174.1726066,55,0
65,360,2,25,SF,0,14,780,99.02528177,70,0
32,360,2,35,SF,0,75,620,59.13298406,55,1
170,360,1,30,SF,0,13,780,225.7932598,75,0
131,360,2,50,SF,0,8,700,155.2122419,85,0
249,360,2,25,SF,1,32,780,452.763142,55,0
100,360,2,20,SF,0,24,840,463.1668315,25,0
100,360,2,30,SF,0,24,740,229.0930597,45,0
100,360,2,40,SF,0,27,700,382.4608926,30,0
250,360,1,30,SF,0,28,840,520.2593024,50,0
212,360,1,40,SF,0,24,740,340.6048503,65,0
208,360,2,35,SF,0,6,700,254.8460543,85,0
134,360,2,45,SF,1,22,740,201.6960727,70,0
80,360,2,40,SF,1,23,780,110.6077824,75,0
81,360,2,25,SF,0,44,840,111.6187682,70,0
90,360,1,50,SF,0,14,780,166.1779508,55,0
47,180,1,35,SF,0,8,780,189.528912,25,0
58,180,1,50,SF,0,17,700,80.04325812,70,0
28,240,1,15,SF,0,18,620,93.72361879,30,0
142,360,2,35,SF,0,12,780,195.729121,75,0
144,360,2,25,SF,0,40,840,221.5540602,65,0
220,360,2,60,SF,0,4,780,291.9725028,80,0
114,360,1,35,CO,1,15,660,131.8641947,90,0
78,180,1,30,SF,0,42,660,193.7884416,35,0
65,360,1,30,SF,0,31,780,75.69615423,85,0
35,360,1,30,SF,0,2,780,40.90446834,90,0
146,360,1,55,SF,0,23,700,214.7745769,70,0
232,360,1,40,SF,0,9,620,305.1186667,80,0
105,360,2,30,SF,0,13,660,115.0267792,95,0
188,360,2,25,SF,0,29,840,271.585137,70,0
68,360,2,40,SF,0,27,840,98.19820042,70,0
205,360,2,35,SF,0,15,700,347.4055029,60,0
46,360,1,25,SF,0,23,840,53.51398612,85,0
127,360,2,35,SF,0,6,780,149.6540823,85,0
248,360,2,35,SF,0,25,700,383.5017819,65,0
68,360,1,30,SF,0,15,840,89.66331311,80,0
100,360,1,20,SF,0,21,840,192.9257371,55,0
147,360,1,35,SF,0,45,780,278.2262689,50,0
104,360,2,20,SF,0,25,780,161.4775253,65,0
146,360,1,25,SF,1,30,660,228.269158,65,0
168,360,1,40,SF,1,18,660,218.4356058,80,0
67,360,1,30,SF,0,25,840,130.9813187,50,0
169,180,1,35,SF,0,24,700,255.6241471,65,1
23,360,2,15,CO,0,41,780,60.54739736,35,0
115,360,1,30,SF,0,33,780,178.4874799,65,0
102,360,2,65,SF,0,8,780,124.0985331,85,0
97,360,2,30,SF,0,6,620,195.5635254,50,0
46,180,1,25,CO,0,6,840,73.02258692,65,0
123,360,2,60,SF,0,17,660,164.5679399,75,0
60,240,1,50,SF,0,19,780,118.1231162,50,0
144,360,1,35,SF,0,6,700,168.4781541,90,0
178,180,2,50,SF,0,30,660,237.1881429,70,0
174,360,2,40,SF,0,6,660,208.0354545,85,0
244,360,2,25,SF,0,18,740,358.9383339,70,0
95,360,2,40,SF,0,9,700,110.8441026,85,0
40,180,1,20,SF,0,32,840,89.54407995,10,0
103,360,1,45,SF,0,23,740,126.8350322,80,0
115,360,2,30,SF,0,23,840,199.4488867,60,0
82,360,2,20,SF,0,15,700,156.0597473,55,0
74,360,1,25,SF,0,25,740,87.24657244,85,0
221,360,2,35,SF,0,5,780,290.6518333,80,0
136,180,2,30,SF,0,25,780,351.2703721,40,0
117,360,2,55,SF,1,6,660,160.676336,75,0
125,180,1,60,SF,0,21,740,391.8874449,30,0
121,360,2,65,SF,0,10,780,141.5684489,85,0
93,360,1,25,SF,0,9,780,121.5493248,80,0
117,360,2,30,SF,0,14,840,235.1019588,50,0
124,360,2,65,SF,0,34,740,198.3068506,65,0
93,240,2,15,SF,0,43,740,138.1387827,65,0
124,240,1,25,SF,0,19,700,168.1448619,75,0
96,180,2,45,SF,0,27,740,153.0870526,60,0
26,360,2,15,SF,0,13,660,28.91757078,90,0
50,360,1,15,SF,0,34,780,74.57890783,70,0
70,360,1,35,SF,0,25,780,98.17520637,70,0
94,360,1,35,SF,1,50,620,145.2884234,65,0
90,360,1,40,SF,0,87,700,218.0829659,40,0
74,360,2,40,SF,0,21,620,99.78892277,75,0
116,360,1,25,CO,1,22,840,147.0337435,70,0
120,360,1,40,SF,0,9,780,168.1531908,75,0
230,360,2,40,SF,0,9,740,305.2439802,75,0
70,240,2,25,SF,1,25,700,242.7306531,30,0
101,360,2,20,SF,0,29,700,149.5739394,70,0
99,360,2,20,SF,0,27,780,144.5678186,70,0
75,360,1,40,SF,0,21,740,105.948765,70,0
195,360,2,50,SF,1,55,620,547.4814248,35,0
199,360,2,45,SF,0,6,700,228.0714097,90,0
127,360,1,50,CO,0,12,700,151.9793914,85,0
33,120,2,15,SF,0,10,780,46.27363004,70,0
135,360,2,50,SF,0,11,620,274.0946804,50,0
34,360,2,30,SF,0,99,780,53.41723627,5,0
91,360,1,25,SF,0,29,840,120.8522909,75,0
41,360,2,30,SF,1,69,700,73.4440503,55,0
125,360,1,45,SF,1,32,780,147.6218169,85,0
212,360,2,30,SF,0,11,740,290.1715701,75,0
50,360,1,20,SF,0,33,780,63.01830182,75,0
253,360,1,40,SF,0,16,620,406.4765431,65,0
129,180,2,20,SF,0,44,620,179.6343172,60,0
73,360,2,40,SF,1,73,660,145.9198734,50,0
106,360,1,45,SF,0,9,740,116.1144235,95,0
56,360,1,40,SF,0,14,660,61.93109186,90,0
253,360,2,40,SF,0,12,780,513.0217138,50,0
128,360,2,50,SF,0,31,740,214.7872546,60,0
74,360,2,60,SF,0,30,700,105.3220981,70,0
150,360,1,40,SF,0,22,700,231.9567229,65,0
54,360,1,30,SF,0,30,840,115.5681434,50,0
122,360,1,55,SF,0,15,780,146.6901528,85,0
190,360,2,40,SF,0,12,780,250.1636969,80,0
213,360,1,40,SF,0,25,780,391.7811514,55,0
108,360,1,25,SF,1,108,840,190.8085478,45,0
104,360,2,45,SF,0,3,840,138.6666667,75,0
66,180,1,25,SF,0,40,740,109.897028,25,0
99,360,1,35,SF,0,31,780,148.5835528,65,0
124,360,1,40,SF,0,206,740,452.410538,20,1
166,360,1,45,SF,0,10,780,193.3700548,90,0
114,180,2,35,CO,0,7,780,184.2620123,65,0
185,180,2,30,SF,0,26,700,293.1358499,60,0
245,360,2,50,SF,0,6,660,299.9792715,85,0
252,360,1,45,SF,0,8,700,363.0746558,70,0
128,360,2,20,SF,0,26,780,206.5645227,60,0
71,360,1,25,SF,0,58,700,120.3763263,55,0
183,360,1,45,SF,0,14,740,240.7451919,80,0
100,120,2,45,SF,0,21,700,281.254265,30,0
50,360,1,25,SF,1,22,700,76.02564103,65,0
74,360,1,40,SF,0,103,620,90.67016404,75,1
213,360,1,50,CO,1,24,700,292.7809303,75,0
176,180,2,35,SF,0,28,700,295.332475,55,0
153,360,1,55,SF,0,14,740,186.1477997,85,0
78,360,2,25,SF,0,201,660,159.5295305,40,1
139,360,2,40,SF,0,28,660,196.1359639,70,0
200,360,1,20,SF,0,15,740,382.5939394,55,0
41,360,1,30,SF,1,38,740,71.65033284,55,0
184,360,1,40,SF,0,23,780,342.444347,55,0
230,240,2,40,SF,0,29,740,606.1838939,35,0
140,360,2,25,SF,0,24,620,432.9858828,35,0
80,360,2,40,SF,0,7,840,210.5976926,40,0
100,360,1,45,SF,0,16,700,126.7614486,80,0
180,360,2,30,SF,0,7,780,244.9762001,75,0
68,360,1,40,SF,0,11,700,114.0089737,60,0
183,360,2,35,SF,0,25,780,282.987202,65,0
84,360,2,60,SF,1,13,780,93.03073684,90,0
124,360,2,35,SF,1,27,660,197.737443,65,0
135,180,1,50,SF,0,6,840,179.7163422,75,0
128,360,2,40,SF,1,15,700,148.1065649,90,0
75,180,2,45,SF,0,15,660,289.9459037,25,0
210,360,2,30,SF,0,28,840,296.320521,20,0
95,180,2,30,SF,0,12,620,245.2036115,40,0
173,360,2,25,SF,0,6,840,256.6531915,70,0
71,360,1,30,SF,0,39,700,91.02317482,80,0
128,180,2,45,SF,1,60,700,309.3648388,40,0
188,360,1,45,CO,0,20,700,260.844457,75,0
195,360,1,25,SF,0,38,740,483.7183135,40,0
108,360,1,20,SF,0,25,840,149.0718478,70,0
170,360,1,50,SF,0,6,740,205.5298409,85,0
107,360,1,35,SF,0,32,780,157.3303827,70,0
100,360,1,50,SF,1,27,660,145.2675038,70,0
112,360,2,30,SF,0,23,700,127.296939,90,0
119,360,1,25,SF,0,30,780,173.6057021,70,0
89,360,2,40,SF,0,17,780,174.4206774,55,0
78,360,2,60,SF,0,54,740,130.7365489,60,0
134,360,1,40,SF,0,15,780,162.9989744,85,0
170,360,1,40,SF,1,42,740,258.0876941,65,0
116,360,2,50,SF,0,3,700,156.3310366,75,0
210,360,2,50,SF,1,25,620,455.7746135,50,0
109,360,1,60,CO,0,5,740,123.0449373,90,0
127,360,2,15,SF,0,27,780,221.4121861,60,0
62,360,2,30,SF,0,204,740,205.3129785,25,1
151,360,1,50,SF,0,14,780,174.0453112,85,0
63,360,2,50,SF,0,184,700,191.5073989,25,0
105,360,2,20,SF,0,31,700,183.3376831,60,0
37,360,1,20,SF,0,49,780,77.75234604,50,0
133,360,2,30,SF,0,13,780,257.97805,55,0
60,360,2,20,SF,0,17,700,87.42875521,70,0
106,360,1,30,CO,0,9,660,129.3955678,85,0
170,240,2,50,SF,0,22,780,352.0213798,50,0
100,360,2,55,SF,1,46,620,187.4505195,55,0
124,360,1,25,SF,0,14,780,169.6892308,75,0
54,360,1,30,SF,0,18,840,282.2087365,20,0
140,360,2,50,SF,0,5,660,183.7678543,80,0
112,360,2,60,SF,0,24,780,139.467342,80,0
54,180,2,30,SF,0,24,660,94.668949,50,0
200,300,2,15,SF,0,23,780,298.7718421,70,0
64,180,2,25,SF,0,24,620,113.1065163,55,0
39,180,2,15,SF,0,85,840,270.6520657,5,0
124,360,2,15,CO,0,40,620,253.8256731,50,0
116,240,2,30,SF,0,12,740,343.2932395,35,0
56,360,1,30,SF,1,149,660,79.46693837,55,0
115,360,2,45,SF,0,21,700,134.5991544,85,0
50,360,1,40,SF,0,25,780,129.4932427,40,0
253,360,1,40,SF,0,30,740,453.1919513,55,0
140,360,2,30,SF,0,8,780,446.2305637,35,0
64,360,2,15,SF,1,60,780,95.53494437,65,0
114,300,2,40,SF,1,31,620,169.9792876,65,0
34,360,2,45,SF,0,15,840,62.25635811,55,0
131,360,1,40,SF,1,30,660,159.3623872,85,0
38,360,2,40,SF,0,128,740,52.31945166,5,0
190,360,1,50,SF,0,14,660,249.8816667,75,0
92,360,1,25,SF,0,30,780,129.3078822,70,0
117,360,1,35,SF,0,36,780,176.1354472,65,0
62,360,2,20,SF,0,31,660,110.2733672,60,0
55,276,2,45,CO,0,4,740,86.32508703,65,0
238,360,1,45,SF,0,10,700,319.2251262,75,0
162,360,1,20,SF,1,23,700,192.8028729,85,0
60,360,1,15,SF,0,13,840,285.6487975,25,0
93,360,1,25,SF,0,28,780,115.4433496,80,0
180,360,2,25,SF,0,23,700,543.1181805,35,0
140,360,2,35,SF,0,25,740,168.0068386,85,0
102,180,1,45,SF,0,8,780,134.1082212,75,0
123,180,2,30,SF,0,7,780,141.102697,90,0
120,180,2,50,SF,1,89,660,342.7119203,25,0
109,360,2,60,SF,1,136,740,241.3682129,40,0
80,240,2,15,SF,0,202,740,120.2596033,20,1
103,360,2,25,SF,0,45,620,200.9152599,50,0
100,360,2,20,SF,0,25,840,562.3193283,20,0
135,360,2,25,SF,1,29,620,198.5009501,70,0
107,360,1,30,SF,0,13,780,119.6333857,90,0
49,360,1,40,SF,0,111,620,67.44123295,65,1
86,360,2,45,SF,0,151,620,137.6276836,55,0
137,360,2,45,SF,0,20,700,156.3137077,90,0
128,360,1,50,SF,1,14,700,174.5721004,75,0
87,360,2,40,CO,0,4,700,140.0939323,65,0
124,360,2,40,SF,1,34,700,186.104652,70,0
99,360,2,50,SF,0,31,620,161.2015261,60,0
84,360,1,45,SF,0,29,780,121.3465506,70,0
128,360,2,25,SF,0,15,700,176.8288237,75,0
112,288,1,25,CO,0,33,620,211.3223919,55,0
55,180,2,40,SF,1,61,620,89.96802114,50,0
47,360,2,30,SF,0,67,660,81.01866269,55,0
106,360,2,40,SF,0,24,700,168.1190607,65,0
183,360,2,30,SF,0,4,780,229.5775145,80,0
163,360,1,45,SF,0,14,740,287.8756295,60,0
74,180,2,20,SF,0,22,700,110.2292191,65,0
140,360,1,60,SF,0,30,740,183.1188045,80,1
74,360,2,35,SF,0,26,740,154.7601352,50,0
154,360,2,25,SF,0,49,840,191.4041413,80,0
160,360,1,40,SF,1,25,740,240.8467524,70,0
136,360,1,30,SF,1,99,700,240.2774305,55,0
201,360,2,20,SF,0,25,700,309.39128,65,0
253,360,1,25,CO,0,12,780,345.9819236,75,0
175,360,2,25,SF,0,6,740,575.2362926,35,0
253,360,2,45,SF,0,19,700,356.5446001,70,0
89,360,2,60,SF,0,15,740,121.1271212,75,0
76,360,2,50,SF,0,30,700,110.9079039,70,0
278,360,1,50,SF,0,38,660,532.8592849,55,0
118,360,2,45,SF,0,120,780,365.092324,30,0
119,360,1,65,SF,0,8,660,200.1127401,60,0
225,360,1,30,SF,1,35,780,288.9203585,80,0
139,360,2,60,SF,0,5,700,153.9437193,95,0
99,180,2,45,SF,0,26,660,146.7297357,65,0
114,360,2,30,SF,0,14,740,137.6670207,85,0
85,180,2,35,SF,0,23,840,158.1112977,15,0
125,240,2,50,SF,0,11,620,468.3173189,30,0
123,360,1,45,SF,0,31,700,183.2188971,65,0
190,360,2,45,SF,0,20,700,263.3813491,75,0
142,360,1,15,SF,0,7,780,187.3318054,80,0
78,360,1,25,CO,0,21,780,117.4127918,70,0
101,360,2,40,SF,0,24,660,146.7217617,70,0
200,360,2,40,SF,1,24,740,310.5337025,65,0
148,360,2,35,SF,1,38,740,214.9959056,70,0
184,360,2,30,SF,0,17,780,284.5335801,65,0
100,360,1,25,SF,0,21,840,142.7569365,70,0
82,360,2,35,SF,0,4,740,107.7965245,80,0
57,180,1,40,SF,0,19,620,69.33538462,80,0
104,360,1,55,SF,1,25,660,163.1894502,65,0
125,360,1,35,SF,0,12,620,177.7252252,70,0
100,360,1,50,SF,0,49,780,173.2474322,55,0
185,360,2,35,CO,0,12,740,253.2157569,75,0
160,360,1,30,SF,0,28,700,268.4840682,60,0
155,180,2,40,SF,0,27,780,253.0834564,60,0
140,360,2,65,SF,0,18,740,174.5988395,80,0
81,240,1,30,SF,0,23,840,143.4454922,55,0
208,180,2,35,SF,0,28,700,324.9555198,60,0
84,360,2,45,SF,0,43,740,102.4185232,80,0
27,360,2,15,CO,0,59,740,79.24021261,35,0
77,360,1,55,SF,0,16,700,99.87193666,80,0
135,360,2,40,SF,0,10,780,200.2161162,70,0
205,360,2,20,SF,0,13,740,393.8111345,55,0
112,360,2,40,SF,0,3,780,147.2986667,80,0
253,360,2,25,SF,0,5,780,429.6872277,60,0
222,180,2,45,SF,0,28,780,418.8711696,50,0
125,360,1,55,SF,0,9,620,210.2024581,60,0
106,360,1,65,SF,0,13,660,142.1758966,75,0
170,360,2,25,SF,1,10,740,190.4168563,90,0
180,360,2,30,SF,0,55,620,414.1205649,45,0
128,360,2,35,SF,1,24,740,175.5965471,75,0
253,360,2,25,SF,0,23,780,432.7767623,60,0
67,360,2,40,SF,1,27,700,116.214003,60,0
143,360,1,40,SF,0,25,780,200.4011122,70,0
199,360,2,40,SF,1,27,780,281.2017346,70,0
94,360,2,25,SF,0,14,780,140.6764966,70,0
75,360,2,25,CO,0,55,780,307.5042735,25,0
233,360,1,30,SF,0,29,780,320.652544,75,0
68,360,1,40,SF,1,137,700,139.713894,40,0
134,360,1,50,SF,0,14,740,152.4670782,90,0
29,180,1,35,SF,0,23,700,75.85660148,35,0
166,360,2,40,SF,1,29,740,202.1714815,80,0
119,240,2,25,SF,0,29,840,213.6129467,55,0
236,360,2,45,SF,0,9,700,314.9039911,75,0
162,360,2,40,SF,0,8,620,180.0369269,90,0
144,360,1,20,SF,0,33,840,168.7376806,85,0
116,360,1,60,SF,1,19,840,170.0124516,70,0
130,360,2,45,SF,0,21,740,165.6205059,80,0
154,360,2,35,SF,0,7,700,191.622735,85,0
30,360,2,20,SF,0,11,780,108.7439434,30,0
58,360,2,35,SF,0,32,660,100.9851727,60,0
120,180,1,30,SF,0,36,780,170.7925915,65,0
141,360,2,40,SF,0,22,620,267.6377847,55,0
100,360,2,50,SF,0,21,660,161.7801746,65,0
205,360,2,30,CO,0,27,780,317.0075214,65,0
171,360,1,35,CO,0,10,700,197.7554905,90,0
108,180,2,35,SF,0,15,780,147.3519674,75,0
108,360,1,30,CO,0,13,780,149.8323121,75,0
63,360,2,20,SF,0,28,740,92.17878384,70,0
154,360,2,40,SF,0,20,660,254.0183846,60,0
22,360,1,40,SF,0,56,660,29.19546578,75,1
150,360,2,30,SF,0,13,780,236.1632479,65,0
117,360,2,20,SF,0,13,780,179.3485703,65,0
147,360,1,45,SF,0,6,780,171.798767,90,0
262,360,2,60,SF,0,4,740,367.8439698,75,0
84,360,1,50,SF,0,5,780,93.31873477,95,0
129,360,2,25,SF,1,16,660,220.5764086,60,0
84,360,2,60,SF,0,49,740,122.1835075,70,0
71,360,2,30,SF,0,5,740,146.190674,50,0
315,360,2,60,SF,0,26,780,462.5292358,70,0
215,360,1,40,CO,1,201,740,606.5947642,30,1
165,360,1,40,SF,0,13,740,187.1773422,90,0
69,360,1,40,CO,1,48,660,100.974278,70,0
122,360,2,25,SF,0,24,740,183.6456487,70,0
152,180,1,25,SF,0,24,740,228.8044148,65,0
180,360,2,65,SF,0,105,700,298.4262908,55,1
99,360,1,35,SF,0,23,660,164.1370767,60,0
150,180,1,40,SF,0,14,700,350.1233554,45,0
101,180,2,35,SF,0,26,740,178.9559296,55,0
36,180,1,35,SF,0,32,840,54.98617436,60,0
76,360,1,25,SF,0,119,780,166.9541737,45,0
175,360,2,25,SF,0,33,840,219.4966822,80,0
40,360,1,45,CO,0,25,780,121.2975523,35,0
62,360,1,50,SF,0,4,700,104.569054,60,0
74,360,2,50,SF,0,23,700,101.5167538,75,0
199,360,2,35,SF,0,3,780,234.3036821,85,0
149,180,2,25,SF,0,50,700,259.2090333,50,0
179,360,1,30,SF,0,24,740,262.3491808,20,0
126,360,2,25,SF,0,17,740,209.8526967,60,0
128,360,2,35,SF,0,10,700,168.8624724,80,0
219,360,2,35,SF,0,31,700,343.9306305,65,0
192,360,2,40,SF,0,17,740,285.9210798,70,0
145,360,2,45,SF,0,20,780,253.7045263,60,0
150,360,2,25,SF,0,6,780,608.3261428,25,0
238,360,2,35,SF,0,14,620,325.7586495,75,0
210,360,2,40,SF,0,17,740,295.3169783,70,0
100,360,2,50,SF,0,23,700,189.5221399,55,0
155,360,2,50,SF,1,11,700,168.7058514,95,0
110,360,1,30,SF,1,12,700,144.9425679,80,0
138,360,1,35,SF,1,43,780,206.1619744,70,0
55,360,1,40,SF,0,13,780,72.13380847,80,0
161,360,2,40,SF,0,26,660,243.2529923,65,0
60,360,1,40,SF,0,10,660,69.06046006,90,0
68,360,1,45,SF,0,28,740,116.5861303,60,0
157,360,1,40,SF,0,12,700,242.1309408,65,0
176,360,1,40,CO,0,36,660,273.9619802,65,0
41,240,1,20,SF,1,157,660,333.1924037,10,0
73,240,1,45,SF,0,28,780,104.8948411,70,0
114,360,2,35,SF,0,56,740,229.3037676,50,0
196,360,1,25,SF,0,22,700,303.090118,65,0
59,180,2,40,SF,0,21,740,95.79213447,60,0
204,360,2,25,SF,0,12,740,271.9109449,75,0
79,360,2,25,SF,1,38,620,122.8562784,65,0
74,240,1,30,SF,0,8,780,103.8948617,70,0
228,360,1,35,SF,0,8,740,312.0713113,75,0
252,360,2,40,SF,0,8,780,399.9083165,65,0
160,360,2,45,SF,0,42,700,203.2932091,80,1
62,360,1,30,SF,0,27,740,91.44966944,70,0
181,360,2,35,SF,0,24,780,229.438222,80,0
214,360,2,50,SF,1,26,740,278.6736208,75,0
190,360,1,40,SF,0,18,780,240.8311316,80,0
217,360,2,25,SF,0,5,780,423.3573867,55,0
128,360,2,40,SF,1,34,660,190.922004,70,0
248,360,1,40,SF,0,4,840,339.4459877,75,0
98,360,2,30,SF,0,43,700,150.7798465,5,0
